mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.11961190700531006,0.0038961824418306443,0.00984046459197998,0.0003875971133765992,0.9,0.1,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.4533333333333333,0.3218695387886216,48
0.10719058513641358,0.01232074079932429,0.009718894958496094,0.0008222835307734435,0.9,0.1,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.4733333333333333,0.3210399767422535,26
0.28641858100891116,0.016438231911994287,0.010024523735046387,0.0006507475109058403,0.9,0.1,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.45666666666666667,0.32353945320127153,47
0.2980600595474243,0.010862454161455664,0.009490680694580079,0.0006707489407616665,0.9,0.1,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.44666666666666666,0.32359096265364257,49
0.13527584075927734,0.003365639350670294,0.009633612632751466,0.0007591507317331621,0.9,0.1,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.6666666666666666,0.48,0.32734623192509116,21
0.13067903518676757,0.00808821898672162,0.009651279449462891,0.0011268357668312856,0.9,0.1,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0,0.43999999999999995,0.27920522121829233,55
0.30263442993164064,0.01370186098456871,0.010004925727844238,0.0006647806480872942,0.9,0.1,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.42333333333333334,0.3505709628591621,65
0.3089437007904053,0.03835604214919931,0.011587095260620118,0.0025286254392864298,0.9,0.1,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.0,0.42333333333333334,0.2800991887806096,65
0.13373560905456544,0.005040879861207219,0.009767913818359375,0.0007680234808039293,0.9,0.1,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.4133333333333333,0.3496665077851561,71
0.1375141143798828,0.003921906063177206,0.009838104248046875,0.0006599272001949575,0.9,0.1,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.4733333333333333,0.3210399767422535,26
0.3034594774246216,0.013845795955098729,0.009768939018249512,0.0006054866842470073,0.9,0.1,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.42333333333333334,0.3505709628591621,65
